latitude,longitude,datetime_sin,datetime_cos,ElapsedTime,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange,cluster
258280326.0,258280326.0,92599.32301920137,254528.31573172373,573100.3023996549,1.0,0.0833333333333333,0.0,0.0,1.0,2
0.0,0.0,639293.1854351703,639005.7296737442,16204.833675738348,0.4285714285714285,0.7499999999999999,0.2,0.0,1.0,3
0.0,0.0,537250.0733799231,655330.7921828262,654675.8639847044,0.1428571428571428,0.0,0.2,0.3888888888888889,0.9,3
258280326.0,258280326.0,2589.146050819195,9111.164675355969,549054.890723458,1.0,0.25,0.4,0.2777777777777778,0.8,2
0.0,0.0,599728.8047972283,649576.4104534024,9630.417852842245,1.0,1.0,0.2,0.0,0.7,3
258280326.0,258280326.0,643591.4471563334,637528.2909924125,16922.52007131519,0.7142857142857142,0.4999999999999999,1.0,0.3333333333333333,1.0,1
0.0,0.0,643975.611863208,637393.0707664968,16986.70340750501,0.0,0.4999999999999999,0.6000000000000001,0.3333333333333333,0.3,3
0.0,0.0,5714.623762755092,19899.662748722723,550030.7691759799,0.4285714285714285,0.25,0.6000000000000001,0.0555555555555555,0.0,0
0.0,0.0,4901.884896154878,17115.835787503733,549778.4119677792,0.5714285714285714,0.5833333333333334,0.2,0.0,0.5,0
0.0,0.0,571099.0728130748,653862.9492033988,4898.355521030588,0.0,0.8333333333333334,0.4,0.3333333333333333,0.1,3
0.0,0.0,100.72652071377306,357.4846006695035,548267.1861429466,0.2857142857142857,0.4999999999999999,0.6000000000000001,0.0555555555555555,0.5,0
0.0,0.0,95583.77484844999,260932.79506459527,573796.1081124393,0.2857142857142857,0.4999999999999999,0.2,0.1666666666666666,0.7,0
258280326.0,258280326.0,4204.412961089454,14714.827619983687,549561.0638520455,0.5714285714285714,0.4999999999999999,0.6000000000000001,0.2777777777777778,0.7,2
0.0,0.0,577019.0708213092,653206.1321864942,5875.692685738901,0.4285714285714285,0.3333333333333333,0.6000000000000001,0.0,0.2,3
258280326.0,258280326.0,534755.1290541661,655285.108788737,654264.5071482148,0.0,0.0,0.2,0.2222222222222222,0.8,1
0.0,0.0,538718.7612165331,655347.808993013,654918.0102076022,0.1428571428571428,0.1666666666666666,0.2,0.0,0.9,3
258280326.0,258280326.0,595384.1415240656,650407.4252640812,8911.27274507921,0.1428571428571428,0.7499999999999999,0.8,0.2222222222222222,0.6,1
0.0,0.0,97691.64085567789,265405.0885382715,574284.7766947936,0.8571428571428572,0.8333333333333334,0.6000000000000001,0.2222222222222222,0.2,0
258280326.0,258280326.0,103920.07391375149,278379.01010750746,575715.773349389,0.4285714285714285,0.8333333333333334,0.8,0.0555555555555555,0.1,2
258280326.0,258280326.0,87398.48174311867,243160.25739852688,571876.4428754901,0.2857142857142857,0.8333333333333334,0.2,0.1666666666666666,0.1,2
0.0,0.0,653409.9901742978,633908.3745680932,18565.02999289961,0.0,0.5833333333333334,0.2,0.2222222222222222,0.2,3
0.0,0.0,546991.2312602182,655306.9621021805,921.9061016352522,0.4285714285714285,0.6666666666666666,0.4,0.1111111111111111,0.9,3
0.0,0.0,98057.57518720762,266177.24131553486,574369.3820015892,0.7142857142857142,0.3333333333333333,0.4,0.3333333333333333,0.6,0
0.0,0.0,89610.06890647108,248027.00580344663,572398.661838125,0.5714285714285714,0.8333333333333334,0.6000000000000001,0.0555555555555555,0.8,0
0.0,0.0,109047.41726586403,288796.6601045272,576879.8256739222,0.1428571428571428,0.9166666666666666,0.4,0.1111111111111111,0.0,0
0.0,0.0,107486.79023660292,285650.4068887654,576526.8173248782,0.7142857142857142,0.25,0.6000000000000001,0.3333333333333333,0.1,0
258280326.0,258280326.0,104918.146912975,280425.19060567213,575943.3324504256,0.5714285714285714,0.0,0.4,0.1666666666666666,0.4,2
0.0,0.0,93917.03385527935,257366.5940639709,573408.0906709285,0.0,0.4166666666666666,0.4,0.8888888888888888,0.5,0
0.0,0.0,558721.1204051035,654850.9584759892,2856.1584604460486,1.0,0.6666666666666666,0.6000000000000001,0.2222222222222222,0.6,3
0.0,0.0,652373.5991341441,634306.6180678826,18391.44324274992,0.1428571428571428,0.9166666666666666,0.6000000000000001,0.7777777777777778,0.0,3
258280326.0,258280326.0,104393.25948433245,279350.2168332278,575823.7180511625,0.2857142857142857,0.4999999999999999,0.4,0.1111111111111111,0.4,2
0.0,0.0,628405.0115779385,642457.9068105052,14390.195716190372,0.7142857142857142,0.25,0.2,0.2777777777777778,0.2,3
258280326.0,258280326.0,518170.8893132524,654444.421462878,651529.4217992179,0.8571428571428572,0.7499999999999999,0.6000000000000001,0.0555555555555555,1.0,1
0.0,0.0,6436.017459694994,22358.136993443022,550253.9521404579,0.8571428571428572,0.0,0.2,0.1111111111111111,0.8,0
0.0,0.0,2038.127324076179,7185.581818299351,548881.3039733081,0.5714285714285714,0.1666666666666666,0.2,0.3888888888888889,0.2,0
0.0,0.0,101923.81515786576,274259.4615947283,575259.1964351297,1.0,0.25,0.8,0.1666666666666666,0.2,0
258280326.0,258280326.0,5662.853322167091,19722.782124149777,550014.7233419326,0.4285714285714285,0.25,0.4,0.0555555555555555,0.8,2
258280326.0,258280326.0,94925.11246929472,259526.67410044867,573642.9433328955,0.5714285714285714,0.0833333333333333,0.4,0.5555555555555556,0.5,2
258280326.0,258280326.0,534994.0028421769,655290.3969300828,654303.8923772406,0.7142857142857142,0.0,0.2,0.1111111111111111,0.1,1
258280326.0,258280326.0,91696.05202697094,252573.00758600223,572888.7891326654,0.0,0.0833333333333333,0.8,0.1111111111111111,0.4,2
258280326.0,258280326.0,109933.10924311128,290572.77238041686,577079.6692434222,0.1428571428571428,0.4999999999999999,0.4,0.5,0.3,2
0.0,0.0,524361.0809842455,654867.4602553623,652550.5203295101,0.8571428571428572,0.0,0.4,0.3333333333333333,0.1,3
258280326.0,258280326.0,105789.95710575816,282205.2234657144,576141.7173077395,0.8571428571428572,0.0833333333333333,0.6000000000000001,0.611111111111111,0.7,2
0.0,0.0,110509.33468732,291724.6442192761,577209.494627988,0.5714285714285714,0.6666666666666666,0.4,0.1666666666666666,0.8,0
258280326.0,258280326.0,2932.548996369285,10307.592430793982,549162.8354252315,0.5714285714285714,0.6666666666666666,0.2,0.1666666666666666,0.2,2
0.0,0.0,88706.76604546962,246045.1126441342,572185.68985895,0.5714285714285714,0.4999999999999999,0.2,0.0,0.2,0
258280326.0,258280326.0,96513.80730038177,262911.22757419094,574011.997515987,0.4285714285714285,0.4999999999999999,0.6000000000000001,0.8333333333333334,0.9,2
258280326.0,258280326.0,2932.548996369285,10307.592430793982,549162.8354252315,1.0,0.5833333333333334,0.2,0.2222222222222222,0.8,2
0.0,0.0,101955.63819128787,274325.41638662596,575266.4899960604,0.1428571428571428,0.3333333333333333,0.0,0.2777777777777778,0.4,0
0.0,0.0,529128.6723202314,655104.556840205,653336.7661978352,0.4285714285714285,0.8333333333333334,0.4,0.3333333333333333,1.0,3
0.0,0.0,612226.6270405066,646823.797275216,11701.789157149376,0.0,0.0,0.6000000000000001,0.1666666666666666,0.8,3
258280326.0,258280326.0,2463.9940533392505,8674.440389972853,549015.5054944322,0.8571428571428572,0.8333333333333334,0.4,0.2777777777777778,0.3,2
258280326.0,258280326.0,547619.386870589,655294.376086692,1025.4746668506154,0.8571428571428572,0.25,0.6000000000000001,0.2777777777777778,0.5,1
0.0,0.0,5056.673762677424,17647.180415809682,549826.5494699215,0.8571428571428572,0.25,0.6000000000000001,0.2777777777777778,0.8,0
0.0,0.0,3602.445287636533,12633.586833998086,549372.8899800344,0.4285714285714285,0.0833333333333333,0.2,0.3333333333333333,0.3,0
258280326.0,258280326.0,2505.7028486186928,8820.02642118266,549028.6339041074,1.0,0.7499999999999999,0.6000000000000001,0.7777777777777778,1.0,2
258280326.0,258280326.0,110308.55113832929,291323.6051535503,577164.2745502178,0.2857142857142857,0.9166666666666666,0.2,0.7222222222222222,0.1,2
0.0,0.0,521274.5871204461,654672.8031833954,652041.42977655,0.5714285714285714,1.0,0.6000000000000001,0.7222222222222222,0.5,3
258280326.0,258280326.0,89864.07505400004,248582.85253148558,572458.4690377566,1.0,0.0833333333333333,0.6000000000000001,0.0555555555555555,0.3,2
258280326.0,258280326.0,525254.3859828725,654917.7609029538,652697.8502603094,0.7142857142857142,0.6666666666666666,0.4,0.0555555555555555,0.7,1
258280326.0,258280326.0,5460.599627877055,19031.175728573122,549951.9987179288,0.2857142857142857,0.9166666666666666,0.4,0.1666666666666666,0.2,2
258280326.0,258280326.0,5484.107542567976,19111.6084877215,549959.2922788594,1.0,0.4999999999999999,0.4,0.3333333333333333,0.7,2
258280326.0,258280326.0,600680.2138025032,649385.7789708407,9787.95876894448,0.0,1.0,0.0,0.1666666666666666,0.7,1
258280326.0,258280326.0,687.7877878031647,2436.0742732492304,548453.9013027716,0.5714285714285714,1.0,0.4,0.3333333333333333,0.1,2
0.0,0.0,593567.9523512672,650735.6161934244,8610.778034736071,1.0,0.25,0.6000000000000001,0.1666666666666666,0.6,3
258280326.0,258280326.0,532216.0544738758,655216.9321491239,653845.8567507952,0.7142857142857142,0.8333333333333334,0.2,0.1666666666666666,0.6,1
258280326.0,258280326.0,651920.6257073979,634479.4780695785,18315.590209071088,0.2857142857142857,0.7499999999999999,0.2,0.1666666666666666,0.0,1
0.0,0.0,560914.4059297529,654713.8526882058,3217.919082606756,0.8571428571428572,0.1666666666666666,0.4,0.4444444444444445,1.0,3
258280326.0,258280326.0,106952.6776085559,284568.7115828862,576405.7442134294,0.8571428571428572,0.4166666666666666,0.6000000000000001,0.1111111111111111,0.6,2
258280326.0,258280326.0,94023.36990120681,257594.9070231814,573432.8887780928,0.5714285714285714,1.0,0.6000000000000001,0.6666666666666666,0.1,2
0.0,0.0,97218.88277641879,264405.6710409541,574175.3732808338,1.0,0.0,0.4,0.0,0.3,0
0.0,0.0,612789.2882575975,646687.1950286254,11795.146737061857,0.1428571428571428,1.0,0.4,0.3333333333333333,0.2,3
0.0,0.0,541063.3799271082,655359.8082558354,655304.568936927,0.4285714285714285,0.0,0.2,0.0555555555555555,0.4,3
258280326.0,258280326.0,98594.38518241141,267307.6929703419,574493.3725374104,0.1428571428571428,0.7499999999999999,0.8,0.7222222222222222,0.1,2
258280326.0,258280326.0,558915.6948657248,654839.4558108672,2888.2501285409585,0.2857142857142857,0.7499999999999999,0.6000000000000001,0.2777777777777778,0.8,1
0.0,0.0,5394.791408499754,18805.94523575124,549931.5767473229,0.5714285714285714,0.0833333333333333,0.6000000000000001,0.1111111111111111,1.0,0
258280326.0,258280326.0,524652.9492621152,654884.192990898,652598.6578316526,0.4285714285714285,0.0833333333333333,0.4,0.3333333333333333,0.1,1
0.0,0.0,607837.7170104329,647851.7893715358,10973.891776269647,0.5714285714285714,0.8333333333333334,0.4,0.0,0.6,3
258280326.0,258280326.0,111585.87527767404,293868.96239693963,577451.6408508859,0.8571428571428572,0.8333333333333334,0.2,0.2222222222222222,0.3,2
0.0,0.0,2835.0381842416273,9968.143161298058,549132.2024693228,0.8571428571428572,0.5833333333333334,0.6000000000000001,0.1111111111111111,0.0,0
0.0,0.0,112287.51938025423,295261.1783842507,577609.181766988,0.8571428571428572,0.1666666666666666,0.4,0.2777777777777778,0.0,0
258280326.0,258280326.0,104809.2815978108,280202.43635608186,575918.5343432612,1.0,0.4999999999999999,0.2,0.8333333333333334,0.4,2
258280326.0,258280326.0,527492.2082650869,655031.8725495453,653066.9044434007,0.4285714285714285,0.0833333333333333,0.6000000000000001,0.1666666666666666,0.7,1
258280326.0,258280326.0,104386.8619638392,279337.099424811,575822.2593389766,0.8571428571428572,0.4166666666666666,0.6000000000000001,0.3333333333333333,0.8,2
0.0,0.0,93485.69434950073,256439.3551889424,573307.4395300854,1.0,0.25,0.6000000000000001,0.1111111111111111,0.7,0
258280326.0,258280326.0,574580.7342408709,653491.1218678528,5473.088122366526,0.5714285714285714,0.6666666666666666,0.2,0.0555555555555555,0.4,1
0.0,0.0,710.755044651434,2517.2233836907067,548461.1948637022,0.8571428571428572,0.5833333333333334,0.4,0.0555555555555555,0.9,0
258280326.0,258280326.0,519682.8819302212,654559.7691257789,651778.8615830468,1.0,1.0,0.4,0.1111111111111111,0.5,1
258280326.0,258280326.0,2742.2139317593046,9644.801011404308,549103.0282256003,0.4285714285714285,0.3333333333333333,0.4,0.1111111111111111,0.9,2
258280326.0,258280326.0,4995.682691388803,17437.8811386086,549807.5862115017,0.8571428571428572,0.9166666666666666,0.2,0.1111111111111111,0.8,2
258280326.0,258280326.0,524900.5978733093,654898.1637432015,652639.5017728641,0.5714285714285714,0.3333333333333333,0.8,0.2777777777777778,0.8,1
258280326.0,258280326.0,530915.6075800048,655173.5416941652,653631.426059434,0.1428571428571428,0.9166666666666666,0.6000000000000001,0.3333333333333333,0.1,1
0.0,0.0,103377.12818483057,277262.13851123623,575591.7828135678,0.4285714285714285,0.9166666666666666,0.6000000000000001,0.2777777777777778,1.0,0
0.0,0.0,88317.56736098003,245188.69033546958,572093.7909912235,0.4285714285714285,0.3333333333333333,0.6000000000000001,0.0555555555555555,0.6,0
0.0,0.0,101809.27003146592,274021.98480186507,575232.9396157794,0.2857142857142857,0.3333333333333333,0.6000000000000001,0.0,0.3,0
0.0,0.0,100481.31524633877,271260.0887278004,574928.0687688778,1.0,0.0833333333333333,0.0,0.8333333333333334,0.0,0
258280326.0,258280326.0,96337.7089106724,262537.24648502184,573971.1535747754,1.0,0.5833333333333334,0.4,0.0,0.6,2
258280326.0,258280326.0,622845.5560264634,644060.7603130072,13465.372190182803,0.1428571428571428,0.0833333333333333,0.4,0.0,0.9,1
0.0,0.0,568465.130343905,654116.8270706086,4463.6592895633,0.2857142857142857,1.0,0.4,0.1111111111111111,0.4,3
0.0,0.0,527191.4625117262,655017.5258490196,653017.3082290724,0.1428571428571428,0.6666666666666666,0.4,0.8333333333333334,0.5,3
258280326.0,258280326.0,6360.462862627374,22101.196830203116,550230.6127454798,1.0,0.5833333333333334,0.2,0.2222222222222222,0.6,2
258280326.0,258280326.0,520744.0040553374,654636.0807106805,651953.9070453822,0.0,0.7499999999999999,0.2,0.3888888888888889,1.0,1
0.0,0.0,522769.1377048482,654771.1016850676,652287.9521360064,0.5714285714285714,0.8333333333333334,0.8,0.0555555555555555,0.5,3
0.0,0.0,1867.106551895687,6586.470357260239,548827.3316224212,0.2857142857142857,0.0,0.4,0.2777777777777778,0.7,0
258280326.0,258280326.0,6525.773333448097,22663.206298733512,550281.6676719945,0.0,0.25,0.6000000000000001,0.1111111111111111,0.1,2
0.0,0.0,536206.0794986086,655314.2460349076,654503.7359467407,0.4285714285714285,0.3333333333333333,0.0,0.8888888888888888,0.3,3
258280326.0,258280326.0,109267.07609151419,289237.7868276185,576929.4218882506,0.1428571428571428,0.6666666666666666,0.2,0.0555555555555555,0.2,2
0.0,0.0,109829.58901295371,290365.5310953049,577056.329848444,0.1428571428571428,0.0,0.2,0.1111111111111111,0.1,0
258280326.0,258280326.0,5465.301001173992,19047.2625626478,549953.457430115,0.1428571428571428,0.5833333333333334,0.0,0.2777777777777778,0.5,2
258280326.0,258280326.0,3849.553606530434,13488.952331387929,549450.2017258997,1.0,0.5833333333333334,0.6000000000000001,0.0,0.7,2
258280326.0,258280326.0,637518.353391683,639596.8186508269,15908.715101953587,0.5714285714285714,0.0,0.4,0.2777777777777778,0.4,1
258280326.0,258280326.0,2941.838162803295,10339.917726680545,549165.7528496038,0.0,1.0,0.4,0.7222222222222222,1.0,2
258280326.0,258280326.0,646.4533881790793,2289.9971888836767,548440.7728930962,0.2857142857142857,0.7499999999999999,0.2,0.3333333333333333,1.0,2
0.0,0.0,564575.2415825655,654448.6001235236,3821.825927665354,1.0,0.4166666666666666,0.4,0.1111111111111111,1.0,3
0.0,0.0,2603.0565709280704,9159.683334171525,549059.2668600162,0.7142857142857142,0.4999999999999999,0.4,0.1111111111111111,0.4,0
0.0,0.0,557288.295541937,654931.7032242381,2619.8470862927297,1.0,0.0833333333333333,0.6000000000000001,0.1111111111111111,0.8,3
258280326.0,258280326.0,1502.4376673416643,5306.651188179763,548712.0933597168,0.0,0.8333333333333334,0.0,0.7222222222222222,0.4,2
0.0,0.0,5564.054052774543,19385.053474793913,549984.0903860239,0.4285714285714285,0.6666666666666666,0.6000000000000001,0.3333333333333333,0.5,0
258280326.0,258280326.0,106425.57490505626,283498.7427493067,576286.1298141666,0.0,0.25,0.4,0.0555555555555555,1.0,2
258280326.0,258280326.0,536975.8025906074,655326.8034300702,654630.6439069342,1.0,0.0833333333333333,0.2,0.2777777777777778,0.8,1
0.0,0.0,556952.1887402886,654949.6345038605,2564.4160232197323,0.5714285714285714,0.6666666666666666,0.6000000000000001,0.1666666666666666,0.0,3
0.0,0.0,525891.217237877,654951.9653423282,652802.877537711,0.1428571428571428,0.5833333333333334,0.4,0.8888888888888888,0.6,3
258280326.0,258280326.0,1797.8149587084904,6343.533237386281,548805.4509396292,0.5714285714285714,0.6666666666666666,0.4,0.1666666666666666,0.0,2
258280326.0,258280326.0,540559.0642230196,655358.8015991189,655221.4223423174,0.4285714285714285,0.5833333333333334,0.4,0.1666666666666666,0.2,1
0.0,0.0,111313.27840147217,293326.9310506208,577390.3749390685,0.1428571428571428,0.3333333333333333,0.2,0.6666666666666666,0.2,0
258280326.0,258280326.0,2751.494460752396,9677.137733858232,549105.9456499724,0.0,0.3333333333333333,0.4,0.3333333333333333,0.8,2
0.0,0.0,1290.4023849859154,4561.0419344666125,548644.9925991547,1.0,0.6666666666666666,0.2,0.1111111111111111,0.0,0
258280326.0,258280326.0,3211.407208185791,11277.108620266763,549250.3581563993,0.7142857142857142,0.25,0.4,0.5,0.2,2
0.0,0.0,559.2200118996827,1981.575569869308,548413.0573615597,0.8571428571428572,0.0,0.4,0.1666666666666666,0.5,0
258280326.0,258280326.0,100176.86191838639,270624.60212308896,574858.0505839436,0.2857142857142857,0.5833333333333334,0.4,0.4444444444444445,0.2,2
0.0,0.0,585416.4391669474,652069.486029663,7262.9279747502915,1.0,0.0833333333333333,0.6000000000000001,0.1666666666666666,0.0,3
0.0,0.0,3188.1545475794537,11196.334790017547,549243.0645954686,0.8571428571428572,0.8333333333333334,0.4,0.3888888888888889,0.0,0
258280326.0,258280326.0,588690.3547750406,651561.0819696358,7804.110195805192,0.7142857142857142,0.7499999999999999,0.4,0.2777777777777778,1.0,1
258280326.0,258280326.0,5973.666103816814,20783.809353589717,550110.9983462173,0.8571428571428572,0.4166666666666666,0.4,0.3333333333333333,0.1,2
0.0,0.0,536630.7534301018,655321.422822708,654573.7541316752,0.1428571428571428,0.25,0.4,0.1111111111111111,0.8,3
0.0,0.0,566856.2467697122,654260.2906414152,4198.173671687324,0.8571428571428572,0.0833333333333333,0.4,0.9444444444444444,0.2,3
258280326.0,258280326.0,605804.8685144862,648305.4084694732,10636.929261273151,0.2857142857142857,0.9166666666666666,0.6000000000000001,0.0,0.2,1
258280326.0,258280326.0,532764.5542345122,655233.5124252567,653936.2969063356,0.0,0.3333333333333333,0.2,0.1666666666666666,0.2,1
0.0,0.0,522194.2977847138,654734.191789162,652193.1358439078,0.8571428571428572,0.7499999999999999,0.4,0.0555555555555555,0.6,3
0.0,0.0,517534.3000878219,654393.532315666,651424.3945218163,0.1428571428571428,0.7499999999999999,0.6000000000000001,0.8333333333333334,0.2,3
258280326.0,258280326.0,4120.312463951331,14424.561906250874,549534.807032695,0.2857142857142857,0.25,0.2,0.1111111111111111,0.0,2
258280326.0,258280326.0,538948.7981711237,655349.8114127694,654955.9367244416,0.0,1.0,0.4,0.1111111111111111,0.3,1
0.0,0.0,5300.8153111779075,18484.13942645444,549902.4025036003,1.0,0.4166666666666666,0.8,0.5555555555555556,0.4,0
258280326.0,258280326.0,6185.845469122396,21506.88377104289,550176.640394593,1.0,0.3333333333333333,0.2,0.1666666666666666,0.0,2
0.0,0.0,89232.4322465643,247199.4360353317,572309.6803947713,0.4285714285714285,0.4999999999999999,0.4,0.2222222222222222,0.5,0
258280326.0,258280326.0,593709.031291177,650710.5278981999,8634.117429714224,0.0,0.8333333333333334,0.6000000000000001,0.0,0.4,1
258280326.0,258280326.0,98708.14290321074,267546.90695689694,574519.6293567608,0.5714285714285714,1.0,0.2,0.8333333333333334,0.8,2
0.0,0.0,528854.447992887,655093.0111026396,653291.546120065,0.4285714285714285,0.7499999999999999,0.6000000000000001,0.3333333333333333,0.8,3
0.0,0.0,108131.07589951192,286951.8857533096,576672.6885434914,0.0,0.3333333333333333,0.6000000000000001,0.3333333333333333,0.1,0
0.0,0.0,531242.926990988,655185.0034767746,653685.3984103206,0.1428571428571428,0.3333333333333333,0.4,0.1666666666666666,0.2,3
0.0,0.0,92780.19880378807,254918.90537215225,573142.6050530523,0.2857142857142857,1.0,0.0,0.1111111111111111,0.0,0
0.0,0.0,94824.82936348423,259312.22584050446,573619.6039379176,0.5714285714285714,0.5833333333333334,0.6000000000000001,0.5555555555555556,0.6,0
0.0,0.0,2663.3464507491944,9369.916379316091,549078.2301184357,1.0,0.0833333333333333,0.6000000000000001,0.0555555555555555,0.5,0
258280326.0,258280326.0,555156.5987447748,655038.9308016576,2268.297449434972,0.1428571428571428,1.0,0.6000000000000001,0.1111111111111111,0.8,1
258280326.0,258280326.0,1064.784589462831,3766.4841368219168,548573.5157020342,0.7142857142857142,0.8333333333333334,0.4,0.1111111111111111,0.9,2
258280326.0,258280326.0,105623.16557806698,281865.19827149936,576103.7907909,0.1428571428571428,0.8333333333333334,0.6000000000000001,0.0,0.0,2
0.0,0.0,102567.05693230956,275590.8218092489,575406.526365929,0.1428571428571428,0.8333333333333334,0.2,0.9444444444444444,0.0,0
258280326.0,258280326.0,108040.82486347572,286769.7951518694,576652.2665728854,0.1428571428571428,0.1666666666666666,0.4,0.0,0.8,2
258280326.0,258280326.0,525785.0775859754,654946.360179286,652785.3729914771,0.1428571428571428,0.0833333333333333,0.2,0.2222222222222222,1.0,1
258280326.0,258280326.0,4775.324453149344,16680.985267608878,549739.0267387535,1.0,0.4166666666666666,0.2,0.2777777777777778,0.6,2
0.0,0.0,2751.494460752396,9677.137733858232,549105.9456499724,0.8571428571428572,0.8333333333333334,0.6000000000000001,0.1666666666666666,0.5,0
258280326.0,258280326.0,3914.8768171756096,13714.832278583051,549470.6236965052,0.0,0.9166666666666666,0.4,0.1666666666666666,1.0,2
0.0,0.0,96872.50406986973,263672.0887522911,574095.1441105964,0.7142857142857142,0.0833333333333333,0.6000000000000001,0.611111111111111,0.4,0
0.0,0.0,2112.126983825064,7444.598203143225,548904.643368286,0.8571428571428572,0.3333333333333333,0.6000000000000001,0.0,1.0,0
0.0,0.0,649733.3401218802,635303.91483497,17949.453450352,0.4285714285714285,0.8333333333333334,0.4,0.0,0.6,3
258280326.0,258280326.0,556775.2886533212,654958.9180336111,2535.2417794970743,0.4285714285714285,0.1666666666666666,0.6000000000000001,0.5,0.8,1
0.0,0.0,651711.5413202094,634559.0211357558,18280.581116603924,0.4285714285714285,0.25,0.2,0.0555555555555555,0.6,3
258280326.0,258280326.0,524918.2871570826,654899.153689606,652642.4191972364,0.2857142857142857,0.1666666666666666,0.6000000000000001,0.3333333333333333,1.0,1
0.0,0.0,516605.9843523806,654316.8529041314,651271.2297422725,0.0,0.1666666666666666,0.4,0.3333333333333333,0.9,3
258280326.0,258280326.0,5695.796681112092,19835.34449939048,550024.9343272354,0.0,0.1666666666666666,0.6000000000000001,0.0555555555555555,0.8,2
0.0,0.0,578626.6713346597,653007.152925123,6141.178303614942,0.1428571428571428,0.5833333333333334,0.2,0.1111111111111111,0.4,3
258280326.0,258280326.0,101287.80596305631,272939.3632495791,575113.3252165164,0.4285714285714285,0.7499999999999999,0.6000000000000001,0.3333333333333333,0.9,2
