FlightDate,FlightTime,Airport,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange,latitude,longitude,FlightDateTime,ElapsedTime,datetime_sin,datetime_cos
2024-11-30,17:39:27,LAX,0.1911695759649294,0.2638218889996748,-0.9925654009324532,-1.1083078743031505,-0.0005035831362118835,-0.9914366640057649,-0.9914366640057649,2024-11-30 17:39:00,0.4042830142502042,-1.1523657383283243,-1.3788196090662788
2024-03-16,08:04:47,LAX,-1.5614737975388904,1.0594246905668476,-0.019938844408736424,0.17428267979234272,-1.2594614236655353,-0.9914366640057649,-0.9914366640057649,2024-03-16 08:04:00,-1.7341817852543187,1.0185570004827764,0.9580296410316835
2024-11-30,00:23:38,LAX,-0.6851521107869805,-0.0013790448560499677,0.9526877121149806,-0.8945427819539018,-0.0005035831362118835,-0.9914366640057649,-0.9914366640057649,2024-11-30 00:23:00,0.3983519782501327,-1.1707744201662282,-1.4403224248289521
2024-12-12,04:04:41,LAX,-0.6851521107869805,-0.0013790448560499677,-0.9925654009324532,-0.46701259725540406,0.6289753371284497,-0.9914366640057649,-0.9914366640057649,2024-12-12 04:04:00,0.4985441221084824,-0.8046717174164971,-0.4840162146837233
2024-11-30,15:10:39,ONT,0.1911695759649294,-0.0013790448560499677,0.9526877121149806,-0.03948241255690605,0.6289753371284497,1.0086373000970492,1.0086373000970492,2024-11-30 15:10:00,0.4034299984548272,-1.1550399969008311,-1.387631261318063
2024-03-16,19:14:20,LAX,-0.2469912674110257,-0.5317809125674982,0.9526877121149806,-1.1083078743031505,-0.9447219635332044,-0.9914366640057649,-0.9914366640057649,2024-03-16 19:14:00,-1.7303460766442338,1.0412555559755639,0.9556191356346972
2025-01-19,11:28:30,ONT,-1.5614737975388904,-1.5925846479903951,-0.9925654009324532,-0.253247504906155,0.9437147972607808,1.0086373000970492,1.0086373000970492,2025-01-19 11:28:00,0.8143546142976144,0.8792064427476436,0.9632489384426902
2025-01-19,18:56:56,LAX,-1.1233129541629356,-1.0621827802789467,-0.9925654009324532,-1.1083078743031505,1.2584542573931115,-0.9914366640057649,-0.9914366640057649,2025-01-19 18:56:00,0.8169193866219702,0.8944038675551083,0.9634790469461385
2024-03-18,05:55:40,ONT,-1.1233129541629356,0.7942237567111229,1.925314268638697,-0.253247504906155,0.3142358769961189,1.0086373000970492,1.0086373000970492,2024-03-18 05:55:00,-1.718432480200075,1.1116712175848502,0.9453479368572113
2024-12-12,09:39:59,LAX,1.0674912627168396,1.0594246905668476,0.9526877121149806,-0.253247504906155,-0.9447219635332044,-0.9914366640057649,-0.9914366640057649,2024-12-12 09:39:00,0.5004619764135247,-0.7965897022756352,-0.4676029865277095
2024-12-13,02:00:42,ONT,-0.2469912674110257,1.0594246905668476,1.925314268638697,-0.8945427819539018,-1.2594614236655353,1.0086373000970492,1.0086373000970492,2024-12-13 02:00:00,0.506078140811276,-0.7727085399500482,-0.4199889522413908
2024-12-11,06:08:34,ONT,-0.6851521107869805,1.0594246905668476,-0.9925654009324532,-0.46701259725540406,-1.2594614236655353,1.0086373000970492,1.0086373000970492,2024-12-11 06:08:00,0.49101010340568907,-0.8360559053026526,-0.5492410746669724
2024-03-22,20:13:40,LAX,-1.5614737975388904,0.2638218889996748,-0.9925654009324532,-0.253247504906155,-0.9447219635332044,-0.9914366640057649,-0.9914366640057649,2024-03-22 20:13:00,-1.6805448390335953,1.3341548981150408,0.8847967487420254
2024-03-14,10:38:26,LAX,-0.2469912674110257,0.5290228228553988,-0.019938844408736424,-0.6807776896046527,1.2584542573931115,-0.9914366640057649,-0.9914366640057649,2024-03-14 10:38:00,-1.7497879668529623,0.9261223107180668,0.963329139668666
2024-12-12,10:37:53,LAX,0.6293304193408842,-0.5317809125674982,-0.019938844408736424,0.17428267979234272,0.3142358769961189,-0.9914366640057649,-0.9914366640057649,2024-12-12 10:37:00,0.5007940228305172,-0.7951866307341598,-0.46476920118264664
2024-12-11,12:06:05,LAX,0.1911695759649294,1.0594246905668476,0.9526877121149806,-0.8945427819539018,0.9437147972607808,-0.9914366640057649,-0.9914366640057649,2024-12-11 12:06:00,0.49305963128988356,-0.8275762007681804,-0.5313802047535754
2024-12-13,15:18:52,LAX,-1.1233129541629356,1.3246256244225716,-0.019938844408736424,-0.6807776896046527,-1.574200883797866,-0.9914366640057649,-0.9914366640057649,2024-12-13 15:18:00,0.5106466415140337,-0.7530491942126648,-0.38175638381603866
2024-12-13,11:16:42,LAX,0.6293304193408842,-0.7969818464232225,0.9526877121149806,0.17428267979234272,-1.2594614236655353,-0.9914366640057649,-0.9914366640057649,2024-12-13 11:16:00,0.5092612064638238,-0.7590329765007593,-0.3933030705822009
2024-12-13,04:36:25,ONT,0.1911695759649294,-1.5925846479903951,-0.019938844408736424,-0.46701259725540406,-0.31524304326854263,1.0086373000970492,1.0086373000970492,2024-12-13 04:36:00,0.506971231174221,-0.7688817117438198,-0.41247951048350096
2024-12-11,23:38:44,LAX,-1.5614737975388904,-0.2665799787117742,-0.019938844408736424,2.311933603284831,-0.0005035831362118835,-0.9914366640057649,-0.9914366640057649,2024-12-11 23:38:00,0.4970212885408966,-0.8110623636418782,-0.4971041014733478
2024-03-15,08:44:01,LAX,1.5056521060927943,0.5290228228553988,0.9526877121149806,-0.253247504906155,0.3142358769961189,-0.9914366640057649,-0.9914366640057649,2024-03-15 08:44:00,-1.7421966987679287,0.9710972480928908,0.9616556154241813
2024-03-22,18:14:29,LAX,-1.1233129541629356,1.3246256244225716,0.9526877121149806,1.8844034185863339,-1.574200883797866,-0.9914366640057649,-0.9914366640057649,2024-03-22 18:14:00,-1.681226106682252,1.3301811502346481,0.8862582944706686
2024-12-13,03:14:55,ONT,-0.6851521107869805,-0.0013790448560499677,-0.019938844408736424,-0.6807776896046527,-0.31524304326854263,1.0086373000970492,1.0086373000970492,2024-12-13 03:14:00,0.5065017862398525,-0.7708942439118945,-0.4164246428619352
2024-03-20,20:31:42,LAX,0.6293304193408842,-0.7969818464232225,-0.9925654009324532,-0.03948241255690605,-0.9447219635332044,-0.9914366640057649,-0.9914366640057649,2024-03-20 20:31:00,-1.6969296122307038,1.238280390475687,0.916173362139123
2025-01-18,04:13:07,ONT,1.0674912627168396,0.7942237567111229,0.9526877121149806,-0.8945427819539018,1.5731937175254422,1.0086373000970492,1.0086373000970492,2025-01-18 04:13:00,0.8036203551276014,0.8156188730320425,0.9601636326664905
2024-11-30,23:05:40,LAX,1.0674912627168396,-1.5925846479903951,-0.9925654009324532,-0.6807776896046527,0.9437147972607808,-0.9914366640057649,-0.9914366640057649,2024-11-30 23:05:00,0.4061493441112305,-1.1464835415643437,-1.3595804678377177
2024-11-30,07:24:32,LAX,0.1911695759649294,-1.0621827802789467,-0.9925654009324532,0.3880477721415917,-0.9447219635332044,-0.9914366640057649,-0.9914366640057649,2024-11-30 07:24:00,0.40076217724243973,-1.1633460055644453,-1.415263443757149
2024-12-12,20:47:03,LAX,1.5056521060927943,-0.7969818464232225,1.925314268638697,-0.46701259725540406,-0.9447219635332044,-0.9914366640057649,-0.9914366640057649,2024-12-12 20:47:00,0.5042862351471618,-0.7803626286989647,-0.4351076134021558
2024-11-30,20:21:46,ONT,-0.2469912674110257,-0.7969818464232225,-0.019938844408736424,-0.8945427819539018,0.9437147972607808,1.0086373000970492,1.0086373000970492,2024-11-30 20:21:00,0.40521045424249347,-1.1494480204469886,-1.3692521678270786
2024-12-12,02:19:45,ONT,0.1911695759649294,-1.327383714134671,-0.019938844408736424,1.0293430491893383,-0.0005035831362118835,1.0086373000970492,1.0086373000970492,2024-12-12 02:19:00,0.4979430035949618,-0.807197171739872,-0.4891766506737435
2025-01-19,11:55:02,ONT,0.6293304193408842,-1.5925846479903951,-0.9925654009324532,-0.6807776896046527,-1.2594614236655353,1.0086373000970492,1.0086373000970492,2025-01-19 11:55:00,0.8145091876296628,0.8801223366255456,0.9632683458163213
2024-12-11,17:42:37,ONT,-1.5614737975388904,-1.327383714134671,1.925314268638697,-0.6807776896046527,-0.31524304326854263,1.0086373000970492,1.0086373000970492,2024-12-11 17:42:00,0.49498321053315,-0.8195780893580372,-0.5146964685690185
2024-12-13,17:35:45,ONT,-1.1233129541629356,-0.0013790448560499677,-0.019938844408736424,0.8155779568400894,-0.6299825034008736,1.0086373000970492,1.0086373000970492,2024-12-13 17:35:00,0.5114309580507226,-0.7496532592027035,-0.3752380870659573
2025-01-18,15:53:11,LAX,1.0674912627168396,-1.5925846479903951,-0.019938844408736424,0.17428267979234272,-1.2594614236655353,-0.9914366640057649,-0.9914366640057649,2025-01-18 15:53:00,0.8076278118844062,0.8393534095909383,0.9617161766264877
2024-12-13,06:52:20,ONT,1.0674912627168396,-1.327383714134671,0.9526877121149806,1.243108141538587,0.6289753371284497,1.0086373000970492,1.0086373000970492,2024-12-13 06:52:00,0.5077498227726861,-0.7655390025042995,-0.405946825267506
2024-12-13,19:04:08,LAX,0.1911695759649294,0.5290228228553988,-0.019938844408736424,-0.46701259725540406,0.9437147972607808,-0.9914366640057649,-0.9914366640057649,2024-12-13 19:04:00,0.5119404775526594,-0.7474438859556967,-0.3710107403122249
2024-11-30,10:37:12,ONT,0.1911695759649294,0.5290228228553988,-0.9925654009324532,-0.46701259725540406,-0.9447219635332044,1.0086373000970492,1.0086373000970492,2024-11-30 10:37:00,0.4018670903196731,-1.1599165990115619,-1.4038057268631254
2024-12-11,09:40:17,LAX,0.1911695759649294,-0.0013790448560499677,-0.9925654009324532,-1.1083078743031505,-0.9447219635332044,-0.9914366640057649,-0.9914366640057649,2024-12-11 09:40:00,0.4922237903091784,-0.831039659723524,-0.5386537132556684
2024-12-12,06:32:48,ONT,-0.2469912674110257,-0.0013790448560499677,0.9526877121149806,2.0981685109355825,1.2584542573931115,1.0086373000970492,1.0086373000970492,2024-12-12 06:32:00,0.4993914129656354,-0.8011057714160248,-0.4767554066973061
2024-11-30,10:37:39,ONT,1.5056521060927943,0.2638218889996748,-0.9925654009324532,-0.253247504906155,0.9437147972607808,1.0086373000970492,1.0086373000970492,2024-11-30 10:37:00,0.4018670903196731,-1.1599165990115619,-1.4038057268631254
2024-12-12,20:52:44,LAX,-1.1233129541629356,-0.5317809125674982,-1.9651919574561698,-0.03948241255690605,-0.31524304326854263,-0.9914366640057649,-0.9914366640057649,2024-12-12 20:52:00,0.5043148598382816,-0.780240612291345,-0.43486556062682463
2025-01-19,00:52:32,LAX,-0.2469912674110257,1.0594246905668476,-0.019938844408736424,0.17428267979234272,1.5731937175254422,-0.9914366640057649,-0.9914366640057649,2025-01-19 00:52:00,0.8107135535871461,0.8576333881240876,0.9625863163802719
2024-03-19,13:48:59,LAX,-1.5614737975388904,-1.5925846479903951,0.9526877121149806,-0.46701259725540406,0.9437147972607808,-0.9914366640057649,-0.9914366640057649,2024-03-19 13:48:00,-1.7074806733775492,1.1762489575772708,0.9321960933671253
2024-11-30,08:56:14,ONT,1.0674912627168396,1.0594246905668476,-0.019938844408736424,-0.03948241255690605,-0.6299825034008736,1.0086373000970492,1.0086373000970492,2024-11-30 08:56:00,0.4012888715590484,-1.1617131402200207,-1.409799362392017
2024-03-14,11:49:05,ONT,1.0674912627168396,-0.7969818464232225,0.9526877121149806,-0.03948241255690605,-0.0005035831362118835,1.0086373000970492,1.0086373000970492,2024-03-14 11:49:00,-1.7493814962390577,0.9285307954777361,0.9632829492419867
2024-11-30,18:12:09,LAX,1.0674912627168396,-0.7969818464232225,0.9526877121149806,-0.03948241255690605,0.9437147972607808,-0.9914366640057649,-0.9914366640057649,2024-11-30 18:12:00,0.4044719372115964,-1.1517722442643836,-1.376869584841529
2024-11-30,13:01:31,LAX,-0.2469912674110257,-1.327383714134671,-0.9925654009324532,0.17428267979234272,-0.6299825034008736,-0.9914366640057649,-0.9914366640057649,2024-11-30 13:01:00,0.4026914814239302,-1.1573480714342566,-1.3952693736353892
2024-11-30,09:05:46,ONT,1.5056521060927943,0.7942237567111229,0.9526877121149806,1.8844034185863339,1.5731937175254422,1.0086373000970492,1.0086373000970492,2024-11-30 09:05:00,0.4013403960030645,-1.161553219658752,-1.4092650645511802
2024-12-13,18:33:33,ONT,-0.6851521107869805,1.3246256244225716,-0.9925654009324532,1.6706383262370847,-1.2594614236655353,1.0086373000970492,1.0086373000970492,2024-12-13 18:33:00,0.5117630044677149,-0.7482137336013317,-0.3724825457122899
2025-01-18,10:04:24,LAX,0.1911695759649294,1.589826558278296,0.9526877121149806,1.6706383262370847,-0.0005035831362118835,-0.9914366640057649,-0.9914366640057649,2025-01-18 10:04:00,0.8056298084442273,0.8275191231354104,0.9610017890414196
2024-12-11,12:47:15,ONT,1.5056521060927943,-1.327383714134671,0.9526877121149806,-0.8945427819539018,-0.6299825034008736,1.0086373000970492,1.0086373000970492,2024-12-11 12:47:00,0.4932943537570678,-0.8266022861440242,-0.5293402583098156
2025-01-18,17:34:17,ONT,0.6293304193408842,0.5290228228553988,-0.019938844408736424,-0.8945427819539018,0.6289753371284497,1.0086373000970492,1.0086373000970492,2025-01-18 17:34:00,0.8082060306450307,0.8427785345749524,0.9619007790033602
2024-11-30,19:38:09,ONT,-0.6851521107869805,1.3246256244225716,-0.019938844408736424,-0.46701259725540406,-0.9447219635332044,1.0086373000970492,1.0086373000970492,2024-11-30 19:38:00,0.4049642818988611,-1.1502235049483478,-1.37179034955231
2024-11-30,19:43:11,ONT,1.5056521060927943,-0.0013790448560499677,-0.019938844408736424,0.17428267979234272,0.6289753371284497,1.0086373000970492,1.0086373000970492,2024-11-30 19:43:00,0.40499290658998105,-1.1501333705082029,-1.3714951629249363
2024-03-18,15:56:31,ONT,-1.5614737975388904,1.589826558278296,-1.9651919574561698,-0.46701259725540406,0.6289753371284497,1.0086373000970492,1.0086373000970492,2024-03-18 15:56:00,-1.7149917923274465,1.1319775065968936,0.9415985152675063
2024-11-30,02:31:25,ONT,0.1911695759649294,1.589826558278296,-0.019938844408736424,0.17428267979234272,-1.2594614236655353,1.0086373000970492,1.0086373000970492,2024-11-30 02:31:00,0.39908477034280565,-1.1685235000256875,-1.4326940420451313
2024-03-18,02:29:28,LAX,1.5056521060927943,-0.7969818464232225,0.9526877121149806,-0.46701259725540406,0.3142358769961189,-0.9914366640057649,-0.9914366640057649,2024-03-18 02:29:00,-1.7196118174742203,1.1047075546466494,0.9465523910446997
2025-01-19,06:41:17,ONT,0.6293304193408842,1.0594246905668476,-0.9925654009324532,-0.46701259725540406,0.3142358769961189,1.0086373000970492,1.0086373000970492,2025-01-19 06:41:00,0.8127115570273244,0.8694710804754125,0.9629987315304049
2024-03-22,17:22:47,ONT,-0.6851521107869805,0.7942237567111229,-0.9925654009324532,-0.46701259725540406,-1.574200883797866,1.0086373000970492,1.0086373000970492,2024-03-22 17:22:00,-1.6815238034699005,1.328444351936835,0.8868926872410865
2024-03-15,12:52:07,LAX,1.0674912627168396,-1.0621827802789467,-0.019938844408736424,0.6018128644908406,1.5731937175254422,-0.9914366640057649,-0.9914366640057649,2024-03-15 12:52:00,-1.7407769140883749,0.9795067801777891,0.9611524399081645
2024-12-13,09:53:07,ONT,1.0674912627168396,-0.2665799787117742,0.9526877121149806,-0.6807776896046527,0.3142358769961189,1.0086373000970492,1.0086373000970492,2024-12-13 09:53:00,0.5087860365912312,-0.7610808800828655,-0.3972728708547424
2024-12-11,23:55:44,ONT,0.1911695759649294,1.589826558278296,0.9526877121149806,1.4568732338878359,-1.2594614236655353,1.0086373000970492,1.0086373000970492,2024-12-11 23:55:00,0.4971186124907047,-0.8106546481939997,-0.4962661974510487
2024-12-12,08:24:30,LAX,1.5056521060927943,-1.5925846479903951,-0.019938844408736424,-1.1083078743031505,-0.6299825034008736,-0.9914366640057649,-0.9914366640057649,2024-12-12 08:24:00,0.5000326060467243,-0.7984023592194043,-0.47127082887820215
2024-03-19,14:52:43,LAX,-1.1233129541629356,1.589826558278296,-0.019938844408736424,0.17428267979234272,-0.9447219635332044,-0.9914366640057649,-0.9914366640057649,2024-03-19 14:52:00,-1.7071142773312125,1.1784063226375308,0.9316947658372773
2025-01-19,23:21:03,LAX,-0.2469912674110257,-1.5925846479903951,-0.9925654009324532,-0.8945427819539018,-0.31524304326854263,-0.9914366640057649,-0.9914366640057649,2025-01-19 23:21:00,0.818436495251332,0.903393643875538,0.9635230840021969
2024-12-12,12:02:37,ONT,-1.1233129541629356,0.7942237567111229,1.925314268638697,1.6706383262370847,-1.2594614236655353,1.0086373000970492,1.0086373000970492,2024-12-12 12:02:00,0.5012806425795578,-0.7931283848617343,-0.4606204660786332
2024-03-15,09:06:52,ONT,-0.6851521107869805,0.7942237567111229,0.9526877121149806,-0.03948241255690605,0.9437147972607808,1.0086373000970492,1.0086373000970492,2024-03-15 09:06:00,-1.7420707501270005,0.9718432887479292,0.9616134008718135
2024-11-30,19:24:04,LAX,0.1911695759649294,-1.327383714134671,0.9526877121149806,-0.6807776896046527,1.5731937175254422,-0.9914366640057649,-0.9914366640057649,2024-11-30 19:24:00,0.4048841327637251,-1.1504758279250344,-1.3726169409842313
2025-01-18,16:26:25,ONT,-0.2469912674110257,-1.327383714134671,-0.019938844408736424,0.17428267979234272,-1.2594614236655353,1.0086373000970492,1.0086373000970492,2025-01-18 16:26:00,0.8078167348457984,0.8404724958292437,0.9617775854333193
2024-03-19,05:29:03,LAX,0.1911695759649294,1.0594246905668476,-0.019938844408736424,-1.1083078743031505,0.3142358769961189,-0.9914366640057649,-0.9914366640057649,2024-03-19 05:29:00,-1.7103374175513286,1.1594209252482206,0.9359688039280017
2024-12-13,21:50:58,ONT,1.0674912627168396,1.0594246905668476,-0.9925654009324532,-0.253247504906155,-0.6299825034008736,1.0086373000970492,1.0086373000970492,2024-12-13 21:50:00,0.5128908172978445,-0.7433161959976256,-0.3631411352211823
2024-11-30,10:16:17,LAX,1.0674912627168396,0.2638218889996748,0.9526877121149806,-0.6807776896046527,-1.574200883797866,-0.9914366640057649,-0.9914366640057649,2024-11-30 10:16:00,0.4017468666169691,-1.1602904766002278,-1.4050514989352003
2024-12-13,23:38:58,LAX,1.0674912627168396,-1.0621827802789467,-0.019938844408736424,-0.03948241255690605,-1.574200883797866,-0.9914366640057649,-0.9914366640057649,2024-12-13 23:38:00,0.5135091106260372,-0.7406259404305712,-0.35803173021976914
2024-12-13,04:19:47,ONT,1.5056521060927943,-0.0013790448560499677,-0.9925654009324532,2.0981685109355825,-0.31524304326854263,1.0086373000970492,1.0086373000970492,2024-12-13 04:19:00,0.506873907224413,-0.7692991249581582,-0.4132970141519803
